name,level,sex,ctime,rcount,like,content
奖励小猪,6,保密,1557158468,0,0,我假期跟女朋友一起去重庆玩，住民宿，我们怕没房子，用飞🐷提前很久订了一家。住的前一天，房东告诉我们说马桶**一个旅客弄坏了，要修，我们入住不了了，后来退我们钱，比我们订的钱少三四十。然后他说那个手续费是平台扣的，他拿到的只有这么多，就只退这么多。我提前订个酒店，安排好行程，现在你让我不知道住哪了，还让我白花三四十块钱，算什么啊，为什么算我头上。后来我跟她说了很久，她说手续费AA然后我女朋友说算了，我就没追究。这钱该我出吗？
开玩笑呢妹妹,6,女,1557148510,0,0,真好忽悠
xxx3xxxL,5,女,1557148329,0,0,哈哈哈哈哈太可爱了
人亦须鸟小,4,男,1557147059,0,0,笑死我了
截教散修,6,男,1557144121,0,0,大片制作，豪华阵容
这么说那你虎年大吉哦,6,男,1557142237,0,0,牛逼嗷
易天行X易天行,6,男,1557037618,0,0,以前群里讨论疯狂给主播刷礼物的：嗯，不能像他们那么傻
如今群里：全员天狗
壹乙酸,6,男,1556864432,0,0,自曝卡车组在哪
别管我啦-__-,6,男,1556856472,0,0,记者太可爱了
咖喱给Get,5,保密,1556372386,0,0,哈哈哈
咖喱给Get,5,保密,1556372363,0,0,黄金眼真是神奇
屋檐上的白啾啾,5,男,1556196877,0,0,最大的特别难道不是鬼畜吗？
山月yi,5,男,1556195262,0,0,哈哈哈
撬不開的悶油瓶蓋,5,保密,1556189439,0,0,追了
南与无我,5,男,1556188539,0,0,猜猜看我发现了什么😂
见于繁花夏叶之年,6,保密,1556174245,0,0,哇哈哈[2233娘_大笑]
倒霉蛋T-T,6,保密,1556167551,0,0,有没有杭州百脑汇，是哪一集[奸笑]
星辰钟塔的不死人,6,保密,1556152630,0,0,上电视了233333～(￣▽￣～)
何梓Hezi,5,男,1556151185,0,0,孙哥我着火啦～[2233娘_吃惊]
鱼捕武陵人为业,6,男,1556135289,0,0,支持支持
慈父的小情绪,5,男,1556117698,0,0,我觉得吧这么多跟消费有关的有法可依的东西，基本落不到实处，法是那样写现实又是另外一个样子，到出事情才有监管，这不白写了吗
岚宝宝的和萌萌,6,保密,1556117031,0,0,@那可咋整呀 @离离池中鱼
破站的桃子,6,男,1556112087,0,0,为啥选的评论都这么正经啊，我要沙雕网友啊。。。
NR-T,5,保密,1556110423,0,0,好有趣
遗憾的是过往还是未来,6,男,1556109811,0,0,你是所有官方中最皮的，我愿称你为最强！
是一只橘猫耶,5,保密,1555990860,0,0,哈哈哈哈哈哈
只要可乐zt,5,保密,1555963633,2,0,我从小学开始看到大学，1818我太了解他了，从第一期开始看的清举手，没有一个人举手。
我的辣条丢了,5,保密,1555945924,0,0,笑死了哈哈哈哈哈
年安年,5,保密,1555939561,0,0,(〜￣△￣)〜
饭总感觉很靠谱,6,保密,1555911791,0,0,为啥这样。心力清楚
蟹哥不是真的蟹,6,男,1555858644,0,0,从第一期笑到最新一期
五毒五破咒,5,保密,1555823944,0,0,66666666专门来看160万的奔驰全球唯一错门版
bili_74117217,6,男,1555739407,0,0,好红红火火恍恍惚惚
badgal-riri_now,6,保密,1554541857,0,0,我浙的老牌节目了
郫县首富张泽钊,6,保密,1554529476,0,0,可太有意思了
好事做尽捏,6,保密,1554099351,0,0,卧槽
小苹花,6,保密,1553470990,0,0,真.灵魂拷问，下下都往要害上怼。
Inooid,6,男,1553444764,0,0,用Ipad 看[小电视_赞]
初音未来的葱子,6,男,1553441636,0,0,没想到你们联合了
含生草,6,女,1553344877,1,0,1818黄金眼这个名字好熟悉啊！！！是不是和小强热线同一频道啊。
改名字居然要六个币啊,5,保密,1553199993,0,0,不，你们不是民生新闻节目，你们是连续剧，是综艺节目(=・ω・=)
Alma·Scarlet,6,保密,1553148864,0,0,卧槽 哈哈哈 这个节目我喜欢啊
PI_Greco,5,男,1553005374,0,0,绝了哈哈哈哈哈哈哈哈
我可以抗住,6,保密,1552990679,0,0,电视上面看到的…
osakayoi,5,男,1552899468,0,0,還真是，以前在電視上我不怎麽看1818，自從入駐b站後每天都看，而且有時看著彈幕不時發出豬笑聲(｀・ω・´)
逸锅韭菜,6,男,1552840061,0,0,我先点个炸
啊玥玥_,5,保密,1552802847,0,0,哈哈哈哈哈哈哈。太可爱了，
xisalan,5,保密,1552801150,0,0,传媒鬼才
马孔多鸱鸮,6,男,1552743061,0,0,我的天，1818似李
无敌的符号,5,男,1552742706,0,0,。。。。。
圣嘤主0焱无上,6,男,1552741360,0,0,23333
海儿洋,6,男,1552644893,1,0,弹幕就是把扯淡发到屏幕上简称淡幕
木叶的莲华会再次绽放,6,男,1552407001,0,0,笑死了
你真是可爱阿,6,保密,1552206056,0,0,哈哈哈哈哈
安乐冈花火的粉丝,6,保密,1552154475,0,0,哈哈哈，笑死了，全部看了一遍，[蛆音娘_大笑]
多目生物,6,保密,1552145755,0,0,此剧必火，未来的快来源泉(=・ω・=)
包桑の故郷の桜,3,男,1552144137,0,0,棒棒哒
扶桑级违规建筑,6,男,1552138321,0,0,我们一起当见证者
世界尽头的砚,5,男,1552137076,0,0,这什么玩意啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
我不理我就要买GTR,5,男,1552133541,0,0,噢？还有这玩意
星期三三三三三,5,保密,1552133349,0,0,留下足记
大四紫,6,女,1552133197,0,0,仙女只能躺着赚钱!  ！！
秦淮之,5,保密,1551711446,0,0,666
粉条酱单项奖,6,女,1551627145,0,0,厉害了，1818这步走的好[2233娘_喝水]
何日愁城攀柳枝,5,保密,1551593777,0,0,新的快乐源泉(｀・ω・´)
槿末微凉丶,6,男,1551531961,0,0,追番是真的骚
黑色八目鳗,6,保密,1551529281,0,0,合作了？
万俟嫣,6,女,1551200182,0,0,非常不错的节目[小电视_赞]
滑稽的和善,6,女,1550972231,0,0,(=・ω・=)
夜猫-小喵,6,保密,1550937631,2,0,有灵魂拷问齐了的吗？我刚做出来，现在就差右边6件了···
DocWiseman,5,保密,1550935520,0,0,哈哈哈哈哈 我喜欢这个节目
琳小鬼大゜,6,女,1550933836,0,0,快更新啊
摆烂王啊蔡,6,男,1550932274,0,0,打卡
三司綾濑,6,男,1550930426,0,0,留名
妄想赛高,6,女,1550930067,0,0,真的很有意思，追番了
认真的星反,5,女,1550928419,0,0,哈哈哈哈哈哈哈哈哈哈哈哈
小鬼鬼喵喵喵,5,保密,1550925097,0,0,@Ssang_ bilibili黄金眼哈哈哈
九州惊鹤,5,男,1550834362,0,0,[2233娘_大笑][2233娘_大笑]给开
无而有反为正,6,保密,1550722978,0,0,煎熬等更
不科学的超电磁蛋,6,保密,1550604330,0,0,哈哈哈哈[小电视_赞]
魔武幻刃,6,保密,1550581623,0,0,纪录片也太秀了
炽影,5,男,1550505707,0,0,卧槽。这是能发出“卧槽”的新闻
五六wink-,6,保密,1550404455,0,0,首页快到了个神奇的东西
bili_324559929,5,保密,1550400311,0,0,.不好意思
爱她就偷她电瓶,3,男,1550363480,0,0,这个 再加上这个 手枪🔫 能不能把钱挣了？能挣  山里跪着
答疑解惑折木奉,5,男,1550329538,0,0,呵呵，这人打理的厉害[小电视_赞]
红枣ovo,5,保密,1550329524,0,0,灵魂拷问没有洗浴丢东西的那个?[2233娘_疑问]
南极上单,6,保密,1550329234,0,0,快乐的源泉
勇气还依旧吧,5,保密,1550313831,0,0,哈哈哈
馕哒唷哒哒哒诶嘿,6,保密,1549439360,0,0,(〜￣△￣)〜投币投币
Scallop君,5,男,1549263772,0,0,合影合影
真真哥不姓安,6,男,1549206371,0,0,投屏看不了弹幕还是不习惯，要不然就爽了
博文Bowin,5,男,1549204278,0,0,纪……纪录片(°∀°)ﾉ
身高不够考不上警校了,5,女,1549184925,0,0,好看！
鲤枝繁叶茂,5,女,1549182447,0,0,灵魂拷问，哈哈哈
Boom砂咔辣咔,6,保密,1549179666,0,0,CV笑场还行😂
王山乞凡,2,男,1666963303,0,0,心态突然乐观了不少呢
我斗子好沃,5,男,1549115059,0,0,8说了，收藏收藏！
豆果派,6,保密,1549111984,0,0,快落源泉
圆圈邪恶,5,保密,1548979324,0,0,哈哈哈
炫炫熟了,6,保密,1548930489,1,0,为啥弹幕都是一对一对发的。。是我卡住了吗
壹日為師,6,保密,1548860085,0,0,ε=ε=(ノ≧∇≦)ノ哇塞
一树一世界,6,保密,1548808572,0,0,又来一遍哈哈哈哈哈
天天天天需要你爱,6,保密,1548767309,0,0,还有这种操作
喱喱果果,5,女,1548757778,0,0,哈哈哈哈
lingeringsound,6,男,1548723406,0,0,哈哈哈哈哈哈哈灵魂拷问
条条ww,5,保密,1548711142,0,0,哈哈哈哈哈哈哈哈哈哈哈哈
自由武力,5,保密,1548689473,0,0,哈哈哈哈这节目太牛逼了！
白白白白白白北,5,保密,1548662308,0,0,不够看啊啊啊
缙云澈,4,保密,1548659157,0,0,，，，，
頁则清,5,保密,1548646068,0,0,略略略
邋遢的小乌鸦,6,男,1548644349,0,0,我发现了b站最强综艺
排骨蒸土豆,4,保密,1548638818,0,0,哈哈哈看我发现了什么好东西
妻子凉薄,5,保密,1548624524,0,0,hhhhh来看第一期
Just-a-Wind,5,保密,1548615820,0,0,233333333333
大爷不卖瓜,5,保密,1548610751,0,0,哈哈哈
一米优城,6,保密,1548609560,0,0,哎哟喂！淘到宝了！
哔哩哔哩灬火伙,5,男,1548604840,0,0,理性消费阿
鑫鑫鑫hi,4,女,1548600966,0,0,我想上电视（害羞了，还是算了(⁄ ⁄•⁄ω⁄•⁄ ⁄)）
瘦i,5,女,1548597492,0,0,我觉得这个真的挺好的
浮溶游嘶红,6,保密,1548595971,1,0,躺着，钱其实好挣。。。。
不做暴雨,6,女,1548594490,0,0,哈哈哈哈哈哈哈哈哈哈太可爱了
名字神烦啊,5,保密,1548592853,0,0,哈哈哈哈哈笑死我了
-北海风-,6,男,1548591180,0,0,有点意思啊，关注了！
昨夜萧瑟书飛燕,6,男,1548591382,0,0,1818是我见过最草（日本语）的新闻节目了[小电视_笑][小电视_笑]
有马贵皮,6,保密,1548589993,0,0,笑死我了，都是人才
风王子桑德兰,6,保密,1548588089,0,0,希望出个敏宝宝专辑
和千绫,6,男,1548585632,0,0,笑死了
。Bromance,6,女,1548584327,0,0,支持1818黄金眼！
可以和你一起打滚吗,6,保密,1548583384,0,0,快乐源泉，哈哈哈
七罪jealous,5,男,1548583447,0,0,世上奇葩多
青山不见我_,5,男,1548582694,0,0,就服那句  男的跟男的有什么好聊的
爆炒蜘蛛卵,6,男,1548579700,0,0,1818老娘舅相亲才会赢黄金三强档，我也就看了十多年╮(￣▽￣)╭
今天的屁有点浓,5,保密,1548579402,0,0,我问一下，1818有分店吗？
没名字污污污,5,男,1548579293,0,0,哇，居然出！！Σ(ﾟдﾟ;)
您随意就好,6,保密,1548576665,0,0,权健去年就找到我家了，还是我外婆的邻居，我通宵查权健的信息给我妈讲课
猫が好き,6,保密,1548575961,0,0,一月霸权，不接受反驳
白影shadow,5,保密,1548575780,0,0,嗯？
毛子的岳父,5,男,1548574342,0,0,可以啊
珍珠山大王,6,男,1548573671,0,0,想透没透到。搞丢一百多万
蛋子手,6,保密,1548572049,0,0,可以可以，关注收藏（￣▽￣）
风筝cok,6,男,1548571448,0,0,这个黄金眼头像是什么。。。
代号SLM,5,保密,1548571248,0,0,我是看了天德池才
入坑的！你们呢？
追追追追追追追日,6,女,1548571247,0,0,旁白真的太搞笑了哈哈哈哈
宏丨风暴烈酒,5,男,1548571829,0,0,什么鬼d(ŐдŐ๑)我的快乐源泉
爱啃骨头的骨头,5,男,1548571813,0,0,新闻开始不正经了啊
兴奋的神,6,男,1548570930,0,0,瞧瞧我发现了什么[芮小凸小凹_666]
白芷无华,6,保密,1548571035,0,0,可还行
就要酱紫哼唧,6,保密,1548570939,0,0,？？？？？？？？这又是什么神仙综艺，还是新闻？？？？？？？？
名字被我吃了没关系吧,6,保密,1548570204,0,0,(｀・ω・´)
JoyDe_mon,5,保密,1548570093,0,0,b站做新闻了哈哈哈哈（￣▽￣）
村头晒太阳的帽几,6,男,1548569917,0,0,很有意思[小电视_赞]
宠物公墓,6,保密,1548568613,0,0,哇塞，黄金眼官方啊
冰冻颗颗乐,6,保密,1548568613,0,0,会心一击的灵魂拷问，满分
略略来打我啊,6,男,1548568341,0,0,这**是心灵震爆啊
摸鱼才是正道,5,男,1548568693,0,0,哇，黄金眼改成bilibili播放了(=・ω・=)
playoffs10,5,保密,1548568641,0,0,感觉配音可以再换换
俺来了老妹er,5,保密,1548568257,0,0,我离不开了黄金眼
没煮熟的鹅蛋,5,保密,1548567991,4,0,想收藏还需要LV4，嘤
yummy042,5,女,1548568089,0,0,求更新
牧羊丶少,5,男,1548567714,0,0,这个栏目有丶意思
ざー男,6,男,1548567544,0,0,男人？你想躺着赚钱？？
LonelyMountainTO,5,保密,1548567213,0,0,应该是刚爱看段子了
nhjo47,6,男,1548567597,0,0,哈哈哈呵呵呵
杰氪船长,6,男,1548567450,0,0,二月霸权哈哈哈哈哈哈哈哈哈
三茶米糯球,6,保密,1548562927,0,0,看我发现了什么？！收藏收藏，封面的“在一起”可还行233
不是God你不懂,5,保密,1548553639,0,0,1818黄金眼，来着浙江的我表示从小看到大哈哈哈哈哈哈哈，现在还爱看
拟木香,5,保密,1548472336,0,0,1818的记者都是秀儿吗(▔□▔)/
_楽行_,6,保密,1548409625,0,0,黄金眼——快乐源泉
伍毫升,5,保密,1548399851,0,0,不错不错(〜￣△￣)〜
作家七星龙王,6,男,1548326778,0,0,我也要灵魂拷问。。。。。
作家七星龙王,6,男,1548326430,0,0,七星龙王害怕了，，，，不要曝光我，，，我没有新闻。。。。。。
绕梁鸟,5,保密,1548290015,0,0,能只给我推送周刊吗，日更的新闻太多了来不及看
这是我的秘密基地呀呀,3,保密,1548288478,1,0,周几更新啊
明超Enthusiasm丶,5,男,1548263339,1,0,我不服，日本的老师们告诉我们躺着真的可以赚钱，但是男的不行。你至少要动起来。
火星千宇,5,女,1548229362,0,0,哈哈哈哈哈哈有点羞耻又想笑哈哈哈哈哈哈
扭动的加菲,6,男,1548220382,0,0,已笑抽
典胡,6,保密,1548218368,0,0,像子弹一样划过屏幕的字幕，简称弹幕(=・ω・=)
要做手办模型可以私我,5,男,1548177403,1,0,这个现在是官方号吗
崔吉八分饱,6,女,1548172485,0,0,Hhhh公主切
跃动生活精彩,5,男,1548163782,0,0,Kono新时代da！
剑侠魂,5,保密,1548160545,0,0,标题党，举报了，根本没有改革春风吹满地
Romulus_,6,男,1548160330,0,0,可爱的官方号hhhhh关注了
寒冷消失,5,保密,1548159826,0,0,哈哈
神精病人小明,5,保密,1548153974,0,0,我大学的时候开始看1818 现在我那女儿都快2岁了。。。[小电视_赞] 这当节目在本地人气非常高。。
德鲁大叔粉色昵称,6,男,1548147087,0,0,哈哈哈哈哈
夜神古月,6,男,1548145403,1,0,说没必要找黄金眼的那个老板怕是个明白人[小电视_思索]
huzheng1235,6,男,1548141630,0,0,看了这个节目，我再也不认为自己是奇葩傻子了
木绰绰,5,女,1548141482,0,0,1818太真实太可爱啦叭！[小电视_害羞]
万俟凝云,3,保密,1548136323,0,0,灵魂拷问
单机小王子阿阳,6,男,1548133951,0,0,@BILIBILI，什么时候弹幕和评论能发语音呢？
EvangelionTNT,6,男,1548133850,0,0,黄金眼你好...我是白金眼...
淡紫粉红色,5,保密,1548125011,0,0,1818黄金眼眼
伤心的呆木,6,男,1548124441,0,0,好看好看
飞来飞去chaos,6,男,1548123732,0,0,这个蜜汁4：3是什么鬼？
青眼兔,6,男,1548095456,0,0,哈哈哈哈哈哈哈哈哈哈哈哈口
一叶知秋霏亦然,5,保密,1548096532,0,0,都揣着明白装糊涂呢
某不精通技术的技术宅,5,男,1548090757,0,0,标题……没毛病
绝活五转一,6,保密,1548085177,0,0,哈哈哈哈哈
萌萌哒的强攻,6,保密,1548084278,0,0,(=・ω・=)
奶粉才是本体,6,女,1548082071,0,0,来了哈哈哈哈哈哈
命理学家,5,男,1548080818,0,0,@黄金眼
_Xiss,6,保密,1548074233,0,0,666 加关注
去死吧人类,6,保密,1548068621,0,0,躺着挣钱很难吗？
不忘初心谁忘了,6,保密,1548067383,6,0,我一直有个问题，这个鬼畜是去年二月份的，可为什么12月底才火呢
发财瘦又美,5,女,1548065966,0,0,这马赛克很用心了啊
润润廷,5,保密,1548064795,0,0,史上最强老牌新闻节目
小太医666,6,男,1548064199,0,0,这个节目超强的😂😂😂快笑死了
一个问号a,6,保密,1548062925,0,0,新成就在哔哩哔哩看新闻（滑稽）
难有°,5,保密,1548061256,0,0,打卡
珺辰lee,5,男,1548059836,0,0,打卡
有思想的活,6,保密,1548055133,0,0,这不就评论才是本体的变相节目么？还不如隔壁的评论才是本体搞笑。
Lip__,5,保密,1548053376,0,0,人民的1818没毛病(=・ω・=)
风起青萍之间,6,男,1548049602,0,0,新加坡科技园全是骗子公司，下沙高校的估计都在那实习过
ditianshi,6,男,1548047514,0,0,哎。这么火么。连挤挤的位置都没有了
不愧是友利,6,保密,1548044861,0,0,逐渐忘记标题，真的是服了。
思_瑜,4,保密,1548044080,2,0,你为什么不叫818黄金眼(╯°口°)╯(┴—┴
吳百万,5,男,1548040325,0,0,哈哈哈哈
布鲁vian,5,保密,1548039671,0,0,三连成功[2233娘_耶]
百世飞传公司,4,男,1548038967,0,0,好久没有玩着了！！
我滴个妈呀hahah,6,保密,1548038241,0,0,给快乐源泉盖个楼!
是个柠檬精呀,5,保密,1548037567,0,0,哈哈哈哈
Lalo_iy,6,男,1548037488,0,0,可以的，支持，快乐源泉233333
罗翔说兵法,6,保密,1548036942,1,0,第一次知道1818黄金眼在B站有账号，先给个3连(=・ω・=)
神源星海,6,男,1548036697,0,0,我就想知道我是怎么从首推的鬼畜上电视点进另一个视频的
最萌的萌新来了,5,保密,1548036228,0,0,新成就在哔哩哔哩看新闻（滑稽）
蜗蜗cabbage,5,保密,1548035579,0,0,哈哈哈哈哈哈哈哈哈哈哈哪来的这么多人才
天光要吃天光,5,女,1548034857,0,0,哈哈哈，之后会有摄像师的特写镜头么
ACGN爱好者,5,保密,1548030802,0,0,额，开头的那句应该改成大型同**流网站。
虚伪中的现实,4,保密,1548032916,0,0,好看
可是我只是一条咸鱼啊,6,保密,1548030206,0,0,留名ε=ε=(ノ≧∇≦)ノ
樱绯音,6,男,1548029108,0,0,妙鸭[小电视_赞]
随星所遇,6,保密,1548029054,0,0,[2233娘_大笑][2233娘_大笑]路过
阿洋emmm,5,保密,1548027818,0,0,位置
风男之耻,5,男,1548027637,0,0,我没你优秀？那是因为我没你骚
被后浪踩在脚下的水,5,保密,1548023958,0,0,灵魂拷问，舒服(｀・ω・´)
让我再吃一口饭,5,男,1548023191,0,0,火钳刘明
我不是秃头小baby,5,保密,1548020659,0,0,俺也一样(°∀°)ﾉ
zilong01,6,男,1548018006,0,0,抢个位置 怕日后无位
汐陌陌汐,6,男,1548023324,0,0,妙鸭
jiojio的脚皮冒险,5,保密,1548016826,0,0,留名  挤位置  一看就要火
混沌教父,6,男,1548016697,0,0,节目做的好棒！！关注了！[2233娘_大笑]
xs1xs1,6,男,1548020714,0,0,快乐的源泉之一(｀・ω・´)
密码学小王子,6,男,1548016207,0,0,不管了。趁现在留个名先。
犹豫的萨克斯风涛,3,保密,1548013316,0,0,节目不错，关注了
娄紧我哦,5,保密,1548013135,0,0,弹幕又不是实时的
大概是喝醉了,6,男,1548009798,0,0,黄金眼我要笑死了
儿戏呐呐,4,保密,1548009222,0,0,可以啊呵呵哈哈哈
貳式焱雷,5,保密,1548008080,0,0,1818黄金手机？
立青叔,6,男,1548005817,0,0,hahaha`````````
强忍着哭,6,保密,1548005305,0,0,bilibili 1818挺配的
林五七八,6,男,1548005062,0,0,秀啊
EVAよりNERV,6,女,1548004849,2,0,六级已经遥遥无期了，玩了六年了
大概是喝醉了,6,男,1548005295,0,0,什么东西笑死我了哈哈哈哈哈
寧小辰,6,女,1548004000,0,0,6666果断关注了
理曦明火,6,男,1548003831,0,0,说的是呢，直播男的和男的有什么好聊的wwww[小电视_笑]
憴龑竇濕儂麷齈齈,5,女,1548002922,0,0,最大的特点就是撕逼
梦中仍在迷茫,5,保密,1548001976,0,0,挖槽，我发现了什么
水星玖伍贰柒,6,男,1548001941,0,0,看看是谁来了！
COMO-叁幺,6,保密,1548001456,0,0,笑死哈哈哈哈哈哈
你也配了,5,保密,1548001015,0,0,别bilibili网友了 大多都是事后诸葛亮的小学生
忍边映月,4,保密,1548000850,0,0,发梢焦了
長樂坊居士,6,保密,1548001440,0,0,灵魂拷问都有了，特写镜头还会远吗？
努力的鱼大狗,6,男,1548001049,1,0,不是爱看新闻了而生
电话v波炉,6,保密,1548000537,0,0,能不能16:9啊
大喵不是大猫是肥猫,6,男,1548000486,0,0,关注了！
-石原の里美-,6,男,1548000352,0,0,火钳刘明
想咸鱼的每一天,6,保密,1548000309,0,0,直击灵魂，正中红心[我家大师兄脑子有坑_大笑]
时间带着半杯水,5,男,1548000185,0,0,站着把钱挣了？挣不成。
idmets,4,保密,1548000020,0,0,那个出现的动漫是生命动漫？
数字藏品就是一坨屎,6,男,1548000406,0,0,有点意思啊[蛆音娘_滑稽]
并不知道为何,5,男,1547999464,0,0,火钳刘明🌝
汝可知人言否,6,男,1547999360,0,0,大哥你纹身歪了
flashbacksinecho,5,保密,1547999011,0,0,Emk
香彩梨,6,女,1547999009,0,0,这个有意思...
让我从后面来,6,保密,1547998641,0,0,1818黄金眼记者是真的皮
是哈丹巴特尔,5,保密,1547998473,0,0,哈哈
色帅却不知yy,5,男,1547998470,0,0,其实我也想学学那些爱说谎的人(⌒▽⌒)
段段段段慕何,4,保密,1547998398,0,0,bilibili黄金眼
一方亡者,6,男,1547998181,0,0,来自灵魂的真实，关注了。
张翰生来为帝王1006,6,保密,1547998018,0,0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
锐刻理塘旗舰店,5,男,1547997959,0,0,这一切都源于那年的天德池。
龙霸炸天,6,保密,1547997939,0,0,哈哈哈哈哈哈哈哈灵魂拷问
社会少女余震震,6,男,1547997808,0,0,哈哈哈读评论我想起广东的新闻节目
像素不高啊,5,保密,1547997796,0,0,头像很皮啊
cococolahahaha,6,女,1547998309,0,0,下周再见～！
小黑SOUL,6,保密,1547997713,0,0,我不管 我要你的牌子 名字我也想好了 恶魔之眼(=・ω・=)
克格莫かわいい,5,男,1547997708,0,0,文体两开花
灌云房产网,5,保密,1547997584,0,0,点赞
poi2658,6,保密,1547997496,0,0,熟悉的1818黄金眼
叫你爸爸来见我,6,男,1547997442,0,0,啥时候安徽台的超级新闻场也来b站就好了
无言丶非语,6,男,1547997423,0,0,占个位置[蛆音娘_滑稽]
娜拉娜拉啾,5,保密,1547997412,0,0,赞！请继续努力！
国报中精,5,男,1547997131,0,0,太好玩了，自己忍不住了
撤所浩二,5,男,1547997221,0,0,快乐源泉，鬼畜素材
Taki4244,5,男,1547997093,0,0,身为浙江人 听到这声音还真是熟悉呀[蛆音娘_卖萌]
小法老了是法老,5,保密,1547997161,0,0,这可怕的播放量是上首页推荐了吗
扶我起来再充五百,6,男,1547996949,0,0,有意思，关注了
小青鱼ii,5,保密,1547996815,0,0,火钳刘明
沧岚赤月,6,保密,1547996802,0,0,我就想知道，你站什么时候解决炼铜术士
来自非洲的QIAO,6,保密,1547996709,0,0,以上评论都是我的小号[小电视_害羞]
叄才,6,保密,1547996694,0,0,李戈的声音太好听了
皮卡丘爷爷,5,男,1547995803,0,0,两开花[2233娘_大笑]
惊梦成诗,6,保密,1547995387,0,0,哈哈哈哈哈哈哈哈
灰仸,6,男,1547993255,0,0,这up主怎么6级了啊
次代Reo,5,男,1547992972,0,0,看完这个视频，再也不敢随便乱发评论了。（/TДT)/
术士Shiva,6,男,1547993201,0,0,插眼
一介布衣Ooo,6,保密,1547993042,0,0,笑死我了
鱼儿的小跟班,6,男,1547992854,1,0,@鱼奋逗MOTO 你上电视啦(°∀°)ﾉ
牛牛ol,6,保密,1547992937,1,0,天德池理搞billbill
按住他的棺材板,6,女,1547992855,0,0,bilìbilì[小电视_害羞]
子轩睡着啦,4,男,1547992821,2,0,火了叫我
回転のオルガン,6,保密,1547992784,0,0,笑了可还行
婺家酥,6,女,1547992774,1,0,什么1818不是浙江台那个吗！？
2016tg,5,保密,1547992742,0,0,😳😳😳😳
从零开始的地瓜饼,6,保密,1547992715,0,0,哇！！！这是官方号！！！！！
喧嚣罔闻,6,保密,1547992643,0,0,咋还笑场了小老弟
温柔坚强的茉茉SAMA,6,保密,1547992420,0,0,喜感爆炸
君山敲背郭师傅,6,男,1547992379,0,0,hhhhh笑死我了
注意-,6,女,1547992009,0,0,火钳刘明哈哈哈
HICB様_,6,男,1547991514,0,0,哈哈哈哈哈哈哈哈哈
皇牌飞行员AEW,6,男,1547991266,0,0,黄金眼总是不会让人失望
薛定谔的喵7,5,女,1547991129,0,0,我特么就知道，我看着看着同人就有推荐1818 整容诈骗啥的，看的我这个懵圈
以梦为馬浪迹天涯,6,保密,1547991593,0,0,好吧
米诺的米卫兵,6,保密,1547991022,0,0,hhhhhh
琦雪123,4,保密,1547990948,0,0,哈哈红红火火恍恍惚惚打卡
谪仙何处w,6,保密,1547991116,0,0,发现了一个宝贝？？
筱寒夜,5,男,1547990754,0,0,666666又多了个必看的
柚_木_普,5,保密,1547990748,0,0,真的是灵魂拷问(°∀°)ﾉ
月亮不说话_,6,保密,1547990610,0,0,笑死了
空条跤太郎,6,男,1547990562,0,0,纹身都能纹歪来👈😡
TAFF1GIRIDONTKIL,5,男,1547990907,0,0,万恶之源的万恶之源来B站啦！
福星娃子,6,保密,1547990193,0,0,哈哈哈哈哈这配音笑死
我永远喜欢结城明曰奈,5,男,1547990391,0,0,杭州的表示阿六头说新闻才是真正的快乐
来一口奶茶压压惊,5,保密,1547990285,0,0,秀啊
黑米酒徒弟,3,保密,1547989997,0,0,上墙啦上墙啦全都上墙啦
米米拉米拉米拉米,6,保密,1547989835,0,0,太棒了哈哈哈哈
AcFans弹幕视频网,6,男,1547989675,0,0,.......
秋刀解说,6,男,1547989544,0,0,一周更新一次？
桑秋_,6,男,1547989480,0,0,感觉评论读的不到位
Fgio-x,3,女,1547989109,0,0,有毒啊啊哈哈哈哈哈
诗雨荨,6,女,1547989018,0,0,关注了！
阿漠-,6,男,1547988758,0,0,mua
年下之意,6,女,1547988419,0,0,关注了
njgaoweiting,6,保密,1547988393,0,0,敲定了
卧室里的人,6,男,1547988410,0,0,转型路漫漫
喵小汪啦啦啦啦,6,男,1547988253,0,0,灵魂拷问
芋圆丸子zz_,5,保密,1547988194,0,0,啊哈哈哈哈哈哈哈好好玩
老严头儿,5,保密,1547987813,0,0,圈粉了圈粉了
行行特别特别爱金颖,6,男,1547988232,0,0,太皮了，狗头
猜猜明少,6,男,1547987571,0,0,牛皮
AAa别闹快吃药,5,男,1547987529,0,0,真实
申花啊我是德罗巴,6,男,1547987512,0,0,每天快乐源泉就是看黄金眼
花生炒花生,6,男,1547987382,0,0,首页看到的＋1
看到原神我就恶心,5,男,1547987350,0,0,我是不是该说些啥？
永远不会来,6,保密,1547987809,0,0,灵魂拷问666[小电视_害羞]
朗姆外设,5,保密,1547987513,0,0,官方号？呦呵？(ﾟДﾟ≡ﾟдﾟ)!?
9472_,5,男,1547987337,0,0,关注
bili_38199780,5,保密,1547987057,0,0,战术配音那个哈哈哈
-隐洲-,6,保密,1547987021,0,0,1818我常常看成8181[2233娘_耶][2233娘_喝水]
为小莲花举牌子,5,男,1547986872,0,0,哈哈哈哈哈哈哈
福布斯卍林,6,保密,1547986852,0,0,你们1818黄金眼不是专门讹人的节目么？
嘤嘤怪在此--,5,女,1547986785,0,0,excuse me？| ू•ૅω•́)ᵎᵎᵎ
